department,promotion_name,media_type,sales_district,store_type,yearly_income,member_card,occupation,video_store,store_cost,unit_sales,SRP,net_weight,cost,store_sqft,promotion_period
19,48,0,6,4,2,0,1,0,3.3216,3,3.46,10.1,13181,23598.0,4
7,48,0,6,4,2,0,1,0,3.381,3,2.3,19.5,13181,23598.0,4
13,48,0,6,4,2,0,1,0,4.1616,3,2.89,16.2,13181,23598.0,4
5,48,0,6,4,2,0,1,0,4.4376,3,3.44,7.42,13181,23598.0,4
12,48,0,6,4,2,0,1,0,2.2016,4,1.72,15.7,13181,23598.0,4
5,48,0,6,1,4,0,2,1,5.2088,4,3.83,13.1,13181,23688.0,4
3,48,0,6,1,4,0,2,1,2.76,5,1.15,13.8,13181,23688.0,4
19,48,0,6,4,7,0,3,0,2.025,3,1.5,6.76,13181,23598.0,4
5,48,0,6,4,7,0,3,0,4.0866,3,2.78,7.71,13181,23598.0,4
12,48,0,6,4,7,0,3,0,1.0944,4,0.57,14.8,13181,23598.0,4
11,48,0,6,4,7,0,3,0,1.188,2,1.65,16.7,13181,23598.0,4
13,48,0,6,1,4,0,3,1,1.6384,4,1.28,6.18,13181,23688.0,4
12,48,0,6,1,4,0,3,1,2.3547,3,1.67,18.2,13181,23688.0,4
19,48,0,6,1,4,0,3,1,3.2032,4,1.82,20.7,13181,23688.0,4
5,48,0,6,1,4,0,3,1,1.768,4,1.3,18.5,13181,23688.0,4
9,48,0,6,1,4,0,3,1,2.5012,2,3.38,15.0,13181,23688.0,4
19,48,0,6,1,4,0,3,1,4.8762,3,3.87,18.7,13181,23688.0,4
12,48,0,6,4,4,2,2,0,3.465,3,2.31,4.88,13181,23598.0,4
12,48,0,6,4,4,2,2,0,5.138,4,3.67,5.86,13181,23598.0,4
3,48,0,6,4,4,2,2,0,3.0303,3,2.73,14.7,13181,23598.0,4
5,48,0,6,4,4,2,2,0,0.56,2,0.8,13.0,13181,23598.0,4
17,48,0,6,4,4,0,2,0,2.4108,3,1.96,6.17,13181,23598.0,4
1,48,0,6,4,4,0,2,0,3.2373,3,3.27,12.8,13181,23598.0,4
5,48,0,6,4,4,0,2,0,1.9074,3,1.87,11.1,13181,23598.0,4
20,48,0,6,1,5,1,2,1,6.4484,4,3.43,14.0,13181,23688.0,4
10,48,0,6,1,5,1,2,1,2.009,2,2.87,13.8,13181,23688.0,4
17,48,0,6,1,5,1,2,1,4.104,4,3.42,19.6,13181,23688.0,4
13,48,0,6,1,4,0,4,1,2.9637,3,2.67,10.8,13181,23688.0,4
19,48,0,6,1,4,0,4,1,3.3,4,1.65,6.31,13181,23688.0,4
11,48,0,6,1,4,0,4,1,1.136,2,1.42,19.7,13181,23688.0,4
12,48,0,6,1,4,0,4,1,1.9305,3,1.43,8.56,13181,23688.0,4
21,48,0,6,4,4,3,4,0,0.5346,3,0.54,10.6,13181,23598.0,4
9,48,0,6,4,4,3,4,0,2.6956,2,2.93,7.57,13181,23598.0,4
1,48,0,6,4,4,3,4,0,3.8148,3,3.74,7.5,13181,23598.0,4
15,48,0,6,4,4,3,4,0,7.1344,4,3.64,14.6,13181,23598.0,4
11,48,0,6,4,4,3,4,0,1.5336,2,2.13,15.0,13181,23598.0,4
17,48,0,6,4,4,3,4,0,2.223,3,1.9,18.8,13181,23598.0,4
19,48,0,6,4,5,0,2,0,2.1888,4,1.71,7.63,13181,23598.0,4
13,48,0,6,4,5,0,2,0,5.0512,4,2.87,17.8,13181,23598.0,4
12,48,0,6,4,5,0,2,0,2.0055,3,1.91,19.0,13181,23598.0,4
16,48,0,6,4,5,0,2,0,0.5544,2,0.77,9.39,13181,23598.0,4
12,48,0,6,4,5,0,2,0,4.62,4,2.31,4.88,13181,23598.0,4
14,48,0,6,4,5,0,2,0,2.5024,2,3.68,17.8,13181,23598.0,4
17,48,0,6,1,0,2,1,1,3.224,4,2.6,6.1,13181,23688.0,4
13,48,0,6,1,0,2,1,1,1.9221,3,1.49,10.1,13181,23688.0,4
11,48,0,6,1,0,2,1,1,2.31,4,1.65,16.7,13181,23688.0,4
14,48,0,6,4,0,2,1,0,1.798,4,1.45,15.8,13181,23598.0,4
10,48,0,6,4,0,2,1,0,2.0424,4,1.11,16.2,13181,23598.0,4
14,48,0,6,4,0,2,1,0,2.5728,2,2.68,16.1,13181,23598.0,4
5,48,0,6,4,0,2,1,0,1.3904,4,0.79,7.64,13181,23598.0,4
10,48,0,6,4,0,2,1,0,1.6092,3,1.49,10.3,13181,23598.0,4
17,48,0,6,4,4,0,2,0,1.4706,3,1.14,12.8,13181,23598.0,4
5,48,0,6,4,4,0,2,0,2.1504,4,1.28,8.47,13181,23598.0,4
19,48,0,6,4,4,0,2,0,2.1294,2,2.73,8.69,13181,23598.0,4
8,48,0,6,4,4,0,2,0,3.312,4,2.3,19.7,13181,23598.0,4
19,48,0,6,4,4,0,2,0,6.6528,4,3.78,17.8,13181,23598.0,4
13,48,0,6,4,4,0,2,0,4.2483,3,2.89,17.8,13181,23598.0,4
19,48,0,6,4,0,2,4,0,3.0492,4,2.31,7.02,13181,23598.0,4
2,48,0,6,4,0,2,4,0,0.945,3,0.9,14.3,13181,23598.0,4
12,48,0,6,4,0,2,4,0,1.2284,2,1.66,7.84,13181,23598.0,4
2,48,0,6,1,0,2,1,1,0.4514,2,0.61,10.3,13181,23688.0,4
19,48,0,6,1,0,2,1,1,1.988,2,2.84,8.1,13181,23688.0,4
12,48,0,6,1,0,2,1,1,5.292,4,2.7,15.2,13181,23688.0,4
14,48,0,6,1,0,2,1,1,1.91,2,1.91,16.7,13181,23688.0,4
3,48,0,6,1,0,2,1,1,3.888,4,2.16,8.17,13181,23688.0,4
2,48,0,6,1,4,0,2,1,0.4818,2,0.73,6.09,13181,23688.0,4
13,48,0,6,1,4,0,2,1,1.3104,2,1.68,18.5,13181,23688.0,4
8,48,0,6,4,5,0,4,0,2.61,3,1.74,6.23,13181,23598.0,4
12,48,0,6,4,5,0,4,0,3.3264,3,2.64,9.6,13181,23598.0,4
14,48,0,6,4,5,0,4,0,2.451,3,2.15,8.01,13181,23598.0,4
21,48,0,6,4,5,0,4,0,1.824,3,1.9,11.5,13181,23598.0,4
19,48,0,6,4,5,0,4,0,3.9576,3,3.88,14.1,13181,23598.0,4
10,48,0,6,4,5,0,4,0,3.9984,3,3.92,16.3,13181,23598.0,4
17,48,0,6,1,4,0,4,1,2.5017,3,2.69,11.1,13181,23688.0,4
13,48,0,6,1,4,0,4,1,1.6872,2,2.28,15.2,13181,23688.0,4
17,48,0,6,1,4,0,4,1,3.5427,3,2.41,5.05,13181,23688.0,4
3,48,0,6,1,4,0,4,1,1.4384,2,2.32,7.78,13181,23688.0,4
19,48,0,6,4,4,0,4,0,1.334,2,1.45,16.1,13181,23598.0,4
20,48,0,6,4,5,0,3,0,0.636,3,0.53,5.88,13181,23598.0,4
14,48,0,6,4,5,0,3,0,0.9072,3,0.72,18.8,13181,23598.0,4
12,48,0,6,1,0,2,2,1,1.3468,4,0.91,7.9,13181,23688.0,4
19,48,0,6,1,0,2,2,1,3.7536,4,2.76,8.0,13181,23688.0,4
13,48,0,6,1,0,2,2,1,1.1792,4,0.67,7.43,13181,23688.0,4
2,48,0,6,1,0,2,2,1,1.6638,3,1.18,8.69,13181,23688.0,4
9,48,0,6,1,0,2,2,1,0.6804,2,0.81,11.1,13181,23688.0,4
18,48,0,6,1,0,2,2,1,3.1734,3,2.58,3.86,13181,23688.0,4
5,48,0,6,4,0,2,2,0,0.8928,4,0.72,7.71,13181,23598.0,4
17,48,0,6,4,0,2,2,0,2.484,3,1.8,7.22,13181,23598.0,4
0,48,0,6,4,0,2,2,0,1.012,2,1.1,9.8,13181,23598.0,4
10,48,0,6,4,0,2,2,0,2.4651,3,2.49,15.8,13181,23598.0,4
16,48,0,6,4,0,2,4,0,1.221,2,1.85,10.6,13181,23598.0,4
19,48,0,6,1,4,0,4,1,1.908,3,1.59,4.17,13181,23688.0,4
20,48,0,6,1,4,0,4,1,2.85,3,1.9,17.3,13181,23688.0,4
20,48,0,6,1,4,0,4,1,2.6544,2,3.16,5.78,13181,23688.0,4
16,48,0,6,1,4,0,4,1,2.9025,3,2.15,14.3,13181,23688.0,4
5,48,0,6,1,4,0,4,1,3.336,3,2.78,19.2,13181,23688.0,4
17,48,0,6,1,4,0,4,1,0.8316,3,0.63,5.85,13181,23688.0,4
14,48,0,6,4,0,2,2,0,1.2104,2,1.78,11.3,13181,23598.0,4
2,48,0,6,4,0,2,2,0,1.323,2,1.35,14.1,13181,23598.0,4
16,48,0,6,4,0,2,2,0,4.41,4,2.45,14.0,13181,23598.0,4
19,48,0,6,4,0,2,2,0,0.6528,2,0.96,4.59,13181,23598.0,4
19,48,0,6,4,0,2,2,0,3.9192,4,2.13,10.0,13181,23598.0,4
12,48,0,6,4,0,2,2,0,1.1352,3,0.86,6.86,13181,23598.0,4
13,48,0,6,4,0,2,2,0,0.456,2,0.57,10.6,13181,23598.0,4
3,48,0,6,4,0,2,2,0,0.39,2,0.65,15.0,13181,23598.0,4
13,48,0,6,4,0,2,2,0,2.5413,3,1.97,17.8,13181,23598.0,4
4,48,0,6,4,0,2,2,0,0.8466,3,0.83,7.5,13181,23598.0,4
2,48,0,6,4,0,2,2,0,0.476,2,0.68,8.19,13181,23598.0,4
17,48,0,6,4,0,2,2,0,1.488,3,1.6,10.6,13181,23598.0,4
14,48,0,6,1,4,0,4,1,2.7195,3,2.59,7.43,13181,23688.0,4
12,48,0,6,1,4,0,4,1,2.4288,4,1.32,15.0,13181,23688.0,4
12,48,0,6,1,4,0,4,1,2.241,3,1.66,7.84,13181,23688.0,4
19,48,0,6,1,0,2,2,1,4.4344,4,2.41,19.7,13181,23688.0,4
19,48,0,6,1,0,2,2,1,2.352,3,2.45,6.94,13181,23688.0,4
14,48,0,6,1,6,3,3,1,1.0881,3,0.93,12.0,13181,23688.0,4
2,48,0,6,4,5,0,3,0,2.916,3,2.7,20.3,13181,23598.0,4
5,48,0,6,4,5,0,3,0,2.385,3,2.65,8.19,13181,23598.0,4
12,48,0,6,4,5,0,3,0,1.4448,2,1.68,3.05,13181,23598.0,4
17,48,0,6,4,5,0,3,0,2.9889,3,2.43,17.7,13181,23598.0,4
11,48,0,6,1,0,2,4,1,1.3392,3,0.93,14.6,13181,23688.0,4
17,48,0,6,1,0,2,4,1,4.9408,4,3.86,16.2,13181,23688.0,4
19,48,0,6,4,0,2,4,0,1.7176,2,2.26,12.8,13181,23598.0,4
17,48,0,6,4,0,2,4,0,2.0709,3,1.77,19.2,13181,23598.0,4
17,48,0,6,4,0,2,4,0,2.1888,4,1.14,12.8,13181,23598.0,4
20,48,0,6,4,0,2,4,0,2.1528,3,1.84,16.8,13181,23598.0,4
3,48,0,6,4,4,1,4,0,3.5916,4,2.19,4.65,13181,23598.0,4
20,48,0,6,4,4,1,4,0,4.6158,3,3.14,7.3,13181,23598.0,4
10,48,0,6,4,4,1,4,0,0.992,2,1.55,18.7,13181,23598.0,4
5,48,0,6,4,4,1,4,0,6.3552,4,3.31,9.5,13181,23598.0,4
10,48,0,6,4,4,1,4,0,2.0976,2,2.76,20.7,13181,23598.0,4
19,48,0,6,4,4,1,4,0,1.4632,2,2.36,4.67,13181,23598.0,4
19,48,0,6,4,1,0,3,0,3.4122,3,2.42,17.1,13181,23598.0,4
17,48,0,6,4,1,0,3,0,1.012,4,0.55,17.2,13181,23598.0,4
4,48,0,6,4,1,0,3,0,1.643,2,2.65,7.39,13181,23598.0,4
3,48,0,6,4,1,0,3,0,0.434,2,0.7,8.8,13181,23598.0,4
2,48,0,6,4,1,0,3,0,1.2312,4,0.81,3.38,13181,23598.0,4
2,48,0,6,4,1,0,3,0,4.095,3,2.73,14.5,13181,23598.0,4
2,48,0,6,4,1,0,3,0,4.116,4,2.94,14.7,13181,23598.0,4
2,48,0,6,4,4,1,2,0,4.4748,3,3.39,5.71,13181,23598.0,4
2,48,0,6,4,4,1,2,0,1.988,4,1.42,4.94,13181,23598.0,4
19,48,0,6,4,4,1,2,0,3.345,3,2.23,10.6,13181,23598.0,4
19,48,0,6,4,4,1,2,0,2.024,2,2.2,15.8,13181,23598.0,4
6,48,0,6,4,4,1,2,0,4.1184,4,2.34,17.0,13181,23598.0,4
9,48,0,6,4,4,1,2,0,0.6678,3,0.53,11.6,13181,23598.0,4
17,48,0,6,4,4,1,2,0,1.336,2,1.67,16.1,13181,23598.0,4
17,48,0,6,4,4,1,4,0,1.8426,3,1.66,11.6,13181,23598.0,4
19,48,0,6,4,4,1,4,0,2.6751,3,2.41,8.19,13181,23598.0,4
17,48,0,6,4,4,1,4,0,4.4304,4,2.84,10.6,13181,23598.0,4
5,48,0,6,4,4,1,4,0,4.2656,4,2.48,16.2,13181,23598.0,4
1,48,0,6,4,6,0,3,0,4.152,3,3.46,12.6,13181,23598.0,4
9,48,0,6,4,6,0,3,0,3.5378,2,3.61,3.94,13181,23598.0,4
21,48,0,6,4,6,0,3,0,1.0944,3,0.96,15.7,13181,23598.0,4
6,48,0,6,4,6,0,3,0,4.8516,4,3.11,15.5,13181,23598.0,4
5,48,0,6,4,6,0,3,0,1.7556,2,2.31,5.32,13181,23598.0,4
17,48,0,6,4,6,0,3,0,3.7264,4,2.74,7.85,13181,23598.0,4
10,48,0,6,4,4,0,2,0,1.398,2,2.33,8.3,13181,23598.0,4
0,48,0,6,4,0,2,4,0,2.5192,2,2.68,8.69,13181,23598.0,4
19,48,0,6,4,0,2,4,0,4.4232,3,3.88,8.6,13181,23598.0,4
3,48,0,6,4,5,0,1,0,4.6184,4,2.51,8.6,13181,23598.0,4
12,48,0,6,4,5,0,1,0,4.7748,3,3.46,8.0,13181,23598.0,4
17,48,0,6,4,5,0,1,0,1.37,2,1.37,6.32,13181,23598.0,4
17,48,0,6,4,5,0,1,0,4.746,4,3.39,15.3,13181,23598.0,4
5,48,0,6,4,5,0,1,0,1.6275,3,1.75,9.6,13181,23598.0,4
3,48,0,6,4,5,0,1,0,0.8436,3,0.74,13.6,13181,23598.0,4
13,48,0,6,4,5,0,1,0,2.914,4,1.55,7.48,13181,23598.0,4
9,48,0,6,4,3,1,3,0,5.3956,4,3.29,18.7,13181,23598.0,4
12,48,0,6,4,3,1,3,0,5.0372,4,2.57,11.1,13181,23598.0,4
16,45,2,1,3,6,0,3,0,1.352,2,1.69,12.1,10430,28206.0,3
14,45,2,1,3,0,2,4,0,0.2555,1,0.73,12.0,10430,28206.0,3
10,45,2,1,3,0,2,4,0,1.2672,2,1.44,5.67,10430,28206.0,3
14,45,2,1,3,0,2,4,0,0.8246,2,1.33,18.6,10430,28206.0,3
12,45,2,1,3,0,2,4,0,1.0752,2,1.12,19.5,10430,28206.0,3
19,45,2,1,3,0,2,4,0,0.5904,1,1.64,6.05,10430,28206.0,3
13,45,2,1,3,0,2,2,0,1.3708,2,1.49,10.1,10430,28206.0,3
10,45,2,1,3,0,2,2,0,2.9808,3,2.76,3.8,10430,28206.0,3
3,45,2,1,3,0,2,2,0,4.104,3,2.85,5.11,10430,28206.0,3
14,45,2,1,3,0,2,2,0,2.144,2,2.68,16.1,10430,28206.0,3
14,45,2,1,3,0,2,2,0,1.5308,2,1.78,10.6,10430,28206.0,3
13,45,2,1,3,0,2,4,0,1.2549,1,2.67,10.8,10430,28206.0,3
17,45,2,1,3,0,2,4,0,1.3396,1,3.94,4.78,10430,28206.0,3
2,45,2,1,3,0,2,4,0,1.1008,2,1.72,9.39,10430,28206.0,3
17,45,2,1,3,0,2,4,0,1.9412,2,2.11,7.89,10430,28206.0,3
1,45,2,1,3,0,2,4,0,1.4282,1,3.86,5.19,10430,28206.0,3
10,45,2,1,3,0,2,4,0,0.8988,1,2.14,5.39,10430,28206.0,3
19,45,2,1,3,0,2,4,0,1.3756,2,1.81,8.8,10430,28206.0,3
2,4,2,6,1,2,0,3,1,3.948,3,2.8,16.2,7732,23688.0,2
14,4,2,6,1,5,2,3,1,6.2496,4,3.72,15.7,7732,23688.0,2
1,4,2,6,1,5,2,3,1,5.6848,4,3.74,7.5,7732,23688.0,2
5,4,2,6,1,0,2,2,1,2.9358,3,2.33,18.7,7732,23688.0,2
12,4,2,6,1,0,2,2,1,0.6324,4,0.51,12.6,7732,23688.0,2
5,4,2,6,1,0,2,2,1,7.128,5,2.97,12.5,7732,23688.0,2
5,4,2,6,1,0,2,2,1,4.288,5,2.68,5.44,7732,23688.0,2
13,4,2,6,1,0,2,2,1,4.768,4,2.98,8.6,7732,23688.0,2
14,4,2,6,1,0,2,2,1,3.6472,4,1.94,4.94,7732,23688.0,2
12,4,2,6,1,0,2,2,1,2.2264,2,2.42,8.39,7732,23688.0,2
17,4,2,6,1,0,2,2,1,1.446,2,2.41,13.3,7732,23688.0,2
13,4,2,6,1,0,2,2,1,2.088,4,1.74,10.8,7732,23688.0,2
14,4,2,6,1,0,2,2,1,3.633,3,3.46,15.5,7732,23688.0,2
12,4,2,6,1,5,0,3,1,5.9432,4,3.23,8.0,7732,23688.0,2
12,4,2,6,1,5,0,3,1,3.7224,3,2.64,9.6,7732,23688.0,2
19,4,2,6,1,5,0,3,1,6.5352,4,3.89,16.7,7732,23688.0,2
2,4,2,6,1,5,0,3,1,3.0564,3,2.83,15.7,7732,23688.0,2
19,4,2,6,1,5,0,3,1,2.0868,3,1.88,10.0,7732,23688.0,2
19,4,2,6,1,5,0,3,1,3.3369,3,2.27,17.6,7732,23688.0,2
19,4,2,6,1,0,2,4,1,3.1812,3,2.41,19.7,7732,23688.0,2
10,4,2,6,1,0,2,4,1,5.0688,3,3.52,9.89,7732,23688.0,2
10,4,2,6,1,0,2,4,1,0.3968,2,0.64,5.78,7732,23688.0,2
5,4,2,6,1,0,2,4,1,4.6305,3,3.15,5.8,7732,23688.0,2
2,4,2,6,1,6,0,3,1,1.926,2,2.14,13.8,7732,23688.0,2
20,4,2,6,1,6,0,3,1,2.7176,2,3.16,5.78,7732,23688.0,2
10,4,2,6,1,6,0,3,1,0.6138,2,0.93,12.3,7732,23688.0,2
8,4,2,6,1,6,0,3,1,4.508,4,2.3,19.7,7732,23688.0,2
20,4,2,6,1,6,0,3,1,3.612,4,2.1,16.7,7732,23688.0,2
17,4,2,6,1,4,0,4,1,2.9348,2,3.19,7.1,7732,23688.0,2
14,4,2,6,1,4,0,4,1,1.4982,2,2.27,20.2,7732,23688.0,2
12,4,2,6,1,4,0,4,1,2.4255,3,2.31,4.88,7732,23688.0,2
2,4,2,6,1,4,0,4,1,0.5724,3,0.53,8.8,7732,23688.0,2
9,4,2,6,1,4,0,4,1,1.3026,2,1.67,15.7,7732,23688.0,2
2,4,2,6,1,4,0,4,1,1.8768,4,1.38,11.8,7732,23688.0,2
4,4,2,6,1,4,0,4,1,2.376,3,2.64,9.19,7732,23688.0,2
12,4,2,6,1,4,0,4,1,3.6735,3,3.95,16.0,7732,23688.0,2
18,4,2,6,1,4,0,4,1,2.6325,3,2.25,16.3,7732,23688.0,2
10,4,2,6,1,4,0,4,1,4.2312,3,3.44,8.89,7732,23688.0,2
4,4,2,6,1,4,0,4,1,3.5568,3,2.47,6.86,7732,23688.0,2
17,4,2,6,1,5,0,3,1,1.5624,2,2.17,3.96,7732,23688.0,2
20,4,2,6,1,5,0,3,1,3.5964,3,3.33,8.19,7732,23688.0,2
3,4,2,6,1,0,2,2,1,1.3545,3,1.29,4.73,7732,23688.0,2
19,4,2,6,1,0,2,2,1,2.7072,2,3.76,6.4,7732,23688.0,2
17,4,2,6,1,0,2,2,1,3.024,5,1.26,6.09,7732,23688.0,2
13,4,2,6,1,0,2,2,1,1.3824,3,0.96,7.42,7732,23688.0,2
10,4,2,6,1,0,2,2,1,1.092,4,0.78,11.1,7732,23688.0,2
8,4,2,6,1,0,2,2,1,2.983,5,1.57,7.77,7732,23688.0,2
15,4,2,6,1,0,2,2,1,1.2804,4,0.97,11.1,7732,23688.0,2
9,4,2,6,1,0,2,2,1,0.9435,3,0.85,12.8,7732,23688.0,2
9,4,2,6,1,6,0,3,1,2.565,3,2.25,8.77,7732,23688.0,2
17,4,2,6,1,6,0,3,1,5.6628,4,3.63,6.47,7732,23688.0,2
2,4,2,6,1,6,0,3,1,1.35,3,1.25,6.47,7732,23688.0,2
15,4,2,6,1,6,0,3,1,1.6215,3,1.15,9.1,7732,23688.0,2
19,4,2,6,1,5,0,3,1,2.9526,3,2.59,12.3,7732,23688.0,2
19,4,2,6,1,5,0,3,1,0.9828,2,1.26,11.1,7732,23688.0,2
11,4,2,6,1,5,0,3,1,3.1488,2,3.84,18.8,7732,23688.0,2
20,4,2,6,1,5,0,3,1,3.2868,3,2.49,9.5,7732,23688.0,2
21,4,2,6,1,5,0,3,1,2.5662,2,2.73,13.5,7732,23688.0,2
19,4,2,6,1,5,0,3,1,2.3104,4,1.52,10.3,7732,23688.0,2
13,4,2,6,1,1,1,3,1,1.332,2,1.85,4.11,7732,23688.0,2
9,4,2,6,1,1,1,3,1,5.8756,4,3.97,9.8,7732,23688.0,2
3,4,2,6,1,1,1,3,1,2.916,3,2.16,8.17,7732,23688.0,2
13,4,2,6,1,1,1,3,1,3.3111,3,2.83,9.8,7732,23688.0,2
14,4,2,6,1,4,0,2,1,2.4564,2,2.67,12.6,7732,23688.0,2
19,4,2,6,1,4,0,2,1,2.6208,3,2.73,8.69,7732,23688.0,2
9,4,2,6,1,4,0,2,1,4.644,3,3.44,12.3,7732,23688.0,2
19,4,2,6,1,4,0,2,1,0.4356,2,0.66,11.3,7732,23688.0,2
9,4,2,6,1,4,3,4,1,1.7,4,1.25,6.02,7732,23688.0,2
11,4,2,6,1,4,3,4,1,0.988,2,1.3,10.0,7732,23688.0,2
5,4,2,6,1,4,3,4,1,2.5296,3,2.72,11.5,7732,23688.0,2
20,4,2,6,1,4,3,4,1,3.1648,4,1.84,16.8,7732,23688.0,2
2,4,2,6,1,5,0,3,1,0.96,2,1.2,13.3,7732,23688.0,2
2,4,2,6,1,5,0,3,1,1.944,3,1.35,16.3,7732,23688.0,2
13,4,2,6,1,1,0,3,1,1.8204,3,1.48,6.27,7732,23688.0,2
3,4,2,6,1,0,2,4,1,4.0866,3,2.78,7.77,7732,23688.0,2
12,4,2,6,1,0,2,4,1,1.3857,3,1.49,5.32,7732,23688.0,2
20,4,2,6,1,4,0,4,1,2.736,3,1.9,17.3,7732,23688.0,2
12,4,2,6,1,4,0,4,1,1.4355,3,1.45,16.7,7732,23688.0,2
15,4,2,6,1,4,0,4,1,1.7688,4,1.34,17.5,7732,23688.0,2
17,4,2,6,1,4,0,4,1,0.837,3,0.93,16.2,7732,23688.0,2
9,29,8,12,4,0,2,2,0,2.223,3,2.47,11.1,6879,27694.0,2
17,29,8,12,4,0,2,2,0,3.087,3,2.45,7.1,6879,27694.0,2
10,29,8,12,4,0,2,2,0,2.2464,4,1.44,5.67,6879,27694.0,2
2,29,8,12,4,0,2,2,0,3.348,4,2.7,20.3,6879,27694.0,2
19,29,8,12,4,0,2,2,0,7.0688,4,3.76,6.4,6879,27694.0,2
19,29,8,12,4,0,2,2,0,2.4024,4,1.82,20.7,6879,27694.0,2
19,29,8,12,4,0,2,2,0,3.0315,3,2.35,12.3,6879,27694.0,2
17,29,8,12,4,4,0,2,0,2.6772,3,1.94,10.0,6879,27694.0,2
21,29,8,12,4,4,0,2,0,3.7148,4,2.51,5.93,6879,27694.0,2
19,29,8,12,4,4,0,2,0,3.6162,3,2.46,16.6,6879,27694.0,2
19,29,8,12,4,4,0,2,0,3.626,4,2.59,12.3,6879,27694.0,2
0,29,8,12,4,4,0,2,0,0.7,2,0.7,13.5,6879,27694.0,2
13,29,8,12,4,4,0,2,0,4.104,4,2.28,15.2,6879,27694.0,2
21,29,8,12,4,4,0,2,0,0.9982,2,1.61,14.0,6879,27694.0,2
8,29,8,12,4,7,0,1,0,2.6048,4,1.76,10.3,6879,27694.0,2
9,29,8,12,4,7,0,1,0,3.276,3,3.12,6.9,6879,27694.0,2
12,29,8,12,4,7,0,1,0,5.6744,4,3.46,9.0,6879,27694.0,2
17,29,8,12,4,7,0,1,0,3.2076,4,2.43,17.7,6879,27694.0,2
5,29,8,12,4,7,0,1,0,3.108,3,2.96,3.4,6879,27694.0,2
12,29,8,12,4,5,3,1,0,3.6168,3,2.74,8.3,6879,27694.0,2
19,29,8,12,4,5,3,1,0,2.2581,3,1.93,9.5,6879,27694.0,2
3,29,8,12,4,5,3,1,0,3.2718,3,2.87,15.1,6879,27694.0,2
14,29,8,12,4,5,3,1,0,2.6928,3,2.72,19.2,6879,27694.0,2
12,29,8,12,4,0,2,4,0,7.1208,4,3.87,4.19,6879,27694.0,2
17,29,8,12,4,0,2,4,0,2.6568,4,1.62,15.1,6879,27694.0,2
14,29,8,12,4,0,2,4,0,1.6641,3,1.29,5.02,6879,27694.0,2
21,29,8,12,4,0,2,4,0,4.4484,4,3.37,19.8,6879,27694.0,2
12,29,8,12,4,0,2,4,0,4.5632,4,3.68,9.19,6879,27694.0,2
12,29,8,12,4,0,2,4,0,3.4992,3,3.24,14.2,6879,27694.0,2
11,29,8,12,4,5,0,3,0,2.4276,2,2.89,19.2,6879,27694.0,2
17,29,8,12,4,5,0,3,0,2.1556,2,3.17,18.1,6879,27694.0,2
12,29,8,12,4,5,0,3,0,4.0296,4,2.19,9.89,6879,27694.0,2
2,29,8,12,4,5,0,3,0,3.1392,4,2.18,7.81,6879,27694.0,2
14,29,8,12,4,5,0,3,0,3.6237,3,2.57,11.1,6879,27694.0,2
14,29,8,12,4,5,0,3,0,0.4256,2,0.56,9.19,6879,27694.0,2
12,29,8,12,4,5,0,3,0,3.0336,3,3.16,11.1,6879,27694.0,2
19,29,8,12,4,4,2,2,0,1.5246,3,1.54,5.43,6879,27694.0,2
13,29,8,12,4,4,2,2,0,1.7664,3,1.28,6.18,6879,27694.0,2
19,29,8,12,4,4,2,2,0,1.7672,2,1.88,10.0,6879,27694.0,2
13,29,8,12,4,4,2,2,0,0.4674,2,0.57,10.6,6879,27694.0,2
20,29,8,12,4,4,2,2,0,2.3976,2,3.33,8.19,6879,27694.0,2
12,29,8,12,4,4,2,2,0,0.8964,3,0.83,16.1,6879,27694.0,2
11,29,8,12,4,4,2,2,0,1.1266,2,1.31,7.21,6879,27694.0,2
2,29,8,12,4,4,3,2,0,2.254,4,1.61,14.0,6879,27694.0,2
16,29,8,12,4,4,3,2,0,5.7036,4,2.91,8.8,6879,27694.0,2
9,29,8,12,4,4,3,2,0,4.4694,3,3.82,11.1,6879,27694.0,2
12,29,8,12,4,4,3,2,0,4.5276,4,2.31,4.88,6879,27694.0,2
5,29,8,12,4,6,2,1,0,1.784,2,2.23,5.65,6879,27694.0,2
19,29,8,12,4,6,2,1,0,2.5704,3,2.52,16.2,6879,27694.0,2
19,29,8,12,4,6,2,1,0,3.4188,3,2.59,12.3,6879,27694.0,2
2,29,8,12,4,6,2,1,0,6.279,5,2.73,14.5,6879,27694.0,2
20,29,8,12,4,6,2,1,0,5.0976,3,3.54,7.89,6879,27694.0,2
17,29,8,12,4,0,2,2,0,1.1346,3,1.22,16.7,6879,27694.0,2
19,29,8,12,4,0,2,2,0,3.114,3,3.46,10.1,6879,27694.0,2
2,29,8,12,4,0,2,2,0,2.0586,3,1.46,16.0,6879,27694.0,2
14,29,8,12,4,0,2,2,0,1.155,2,1.75,11.1,6879,27694.0,2
1,29,8,12,4,5,0,3,0,0.459,3,0.51,8.69,6879,27694.0,2
5,29,8,12,4,5,0,3,0,6.93,4,3.85,17.3,6879,27694.0,2
0,29,8,12,4,5,0,3,0,2.3828,4,1.61,17.3,6879,27694.0,2
0,29,8,12,4,5,0,3,0,3.456,4,1.92,17.8,6879,27694.0,2
14,29,8,12,4,5,0,3,0,1.5575,5,0.89,14.2,6879,27694.0,2
